0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1882353,0.1215686,0.1568628,0.1803922,0.1803922
0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.2039216,0.1529412,0.172549,0.1921569,0.1686275
0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.2313726,0.1686275,0.1647059,0.2,0.1921569
0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1921569,0.1803922,0.1019608,0.1372549,0.1607843
0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1607843,0.1882353,0.08235294,0.1137255,0.1686275
0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.1686275,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.172549,0.2196078,0.1098039,0.09411765,0.1137255
0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1137255,0.1764706,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.1254902,0.2705882,0.1607843,0.09803922,0.07450981,0.07058824
0.07058824,0.07058824,0.07058824,0.07058824,0.07058824,0.07058824,0.07058824,0.6901961,0.654902,0.6509804,0.6509804,0.6509804,0.6509804,0.6509804,0.6509804,0.6509804,0.6509804,0.6509804,0.6509804,0.6509804,0.7803922,0.854902,0.8117647,0.7333333,0.7333333,0.7333333,0.1647059,0.1372549,0.1215686,0.09411765
0.09411765,0.09411765,0.09411765,0.09411765,0.09411765,0.7098039,0.7921569,0.8039216,0.7254902,0.7607843,0.6352941,0.6352941,0.6352941,0.282353,0.282353,0.282353,0.282353,0.6235294,0.6235294,0.6235294,0.6235294,0.7529412,0.772549,0.7764706,0.6862745,0.6862745,0.6862745,0.1921569,0.07058824,0.09019608
0.09019608,0.09019608,0.09019608,0.09019608,0.7411765,0.8235294,0.854902,0.8196079,0.8117647,0.8352941,0.6745098,0.3215686,0.1490196,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.1803922,0.6509804,0.6509804,0.8901961,0.8,0.8,0.8,0.8,0.3176471,0.145098,0.04705882
